numero_processo;classe;assuntos;municipio;data_ajuizamento;data_ajuizamento_hora;ultima_atualização_hora;formato;codigo;orgao_julgador;ultima_atualizaçao
1,01E+17;Cumprimento de sentença;Indenização por Dano Ambiental;Altamira;21/11/2013;14:45:16;17:30:59;Físico;1,01E+17;2ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
9,94E+16;Cumprimento de sentença;Indenização por Dano Ambiental;Altamira;21/11/2013;07:48:14;17:31:31;Físico;9,94E+16;2ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
1,02E+17;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;22/11/2013;13:39:41;17:34:29;Físico;1,02E+17;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
9,49E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;12:41:30;17:43:33;Físico;9,49E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
9,47E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;10:39:34;17:43:42;Físico;9,47E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
5,83E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;01/08/2013;09:08:32;17:43:53;Físico;5,83E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
9,91E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;20/11/2013;12:00:30;17:43:53;Físico;9,91E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
9,65E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/11/2013;08:09:53;17:43:56;Físico;9,65E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
5,53E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;23/07/2013;10:59:30;17:44:04;Físico;5,53E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
9,42E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;09:27:24;17:44:04;Físico;9,42E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
5,45E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;22/07/2013;09:36:23;17:44:08;Físico;5,45E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
9,48E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;11:23:01;17:44:17;Físico;9,48E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
5,70E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;29/07/2013;10:40:59;17:44:22;Físico;5,70E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
4,81E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;04/07/2013;06:53:02;17:44:24;Físico;4,81E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
7,05E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;10/09/2013;09:47:28;17:44:28;Físico;7,05E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
4,96E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;09/07/2013;11:10:29;17:44:38;Físico;4,96E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;16/10/2024 00:00
5,47E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;22/07/2013;10:54:38;10:30:50;Físico;5,47E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;21/10/2024 00:00
5,50E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;23/07/2013;10:22:18;10:30:49;Físico;5,50E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;21/10/2024 00:00
8,09E+18;Homologação da Transação Extrajudicial;Obrigação de Fazer / Não Fazer;Altamira;04/10/2024;11:05:42;23:25:24;Eletrônico;8,09E+18;3ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;12/11/2024 00:00
9,96E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;21/11/2013;07:43:49;18:12:05;Físico;9,96E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,68E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;20/09/2013;07:57:37;18:11:45;Físico;7,68E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
5,31E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/07/2013;09:10:18;18:11:48;Físico;5,31E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,10E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;12/09/2013;08:11:38;18:12:35;Físico;7,10E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,39E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;06:31:20;18:14:40;Físico;9,39E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,05E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;10/09/2013;09:50:24;18:16:15;Físico;7,05E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,46E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/09/2013;09:55:48;18:18:53;Físico;7,46E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
1,02E+17;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;22/11/2013;09:08:17;18:18:35;Físico;1,02E+17;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,75E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/11/2013;12:58:12;18:21:49;Físico;9,75E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
5,23E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;16/07/2013;10:05:43;18:22:41;Físico;5,23E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,17E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;13/09/2013;08:48:22;18:20:42;Físico;7,17E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
5,42E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;22/07/2013;07:58:26;18:21:04;Físico;5,42E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,41E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;17/09/2013;10:35:09;18:21:38;Físico;7,41E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,33E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;13/11/2013;14:51:24;18:21:38;Físico;9,33E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
6,18E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;09/08/2013;10:05:26;18:23:49;Físico;6,18E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,42E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;09:30:27;18:25:34;Físico;9,42E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,72E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/11/2013;11:05:53;18:27:00;Físico;9,72E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,02E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;10/09/2013;07:14:27;18:27:34;Físico;7,02E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,94E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;21/11/2013;09:00:01;18:27:45;Físico;9,94E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,98E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;21/11/2013;10:35:37;18:26:03;Físico;9,98E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
4,81E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;04/07/2013;06:57:38;18:26:20;Físico;4,81E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,59E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;15:47:31;18:28:19;Físico;9,59E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
5,41E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;22/07/2013;07:18:08;18:39:41;Físico;5,41E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,13E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;12/09/2013;09:45:25;18:42:49;Físico;7,13E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,18E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;13/09/2013;09:09:43;18:43:56;Físico;7,18E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
6,88E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;05/09/2013;09:40:21;18:47:12;Físico;6,88E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,57E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;19/09/2013;07:42:31;18:54:59;Físico;7,57E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,70E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;20/09/2013;09:27:59;18:55:00;Físico;7,70E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,31E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;13/11/2013;13:05:53;18:55:40;Físico;9,31E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,45E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/09/2013;08:45:12;18:50:42;Físico;7,45E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,68E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/11/2013;09:32:39;18:57:38;Físico;9,68E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,38E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;07:03:45;18:57:41;Físico;9,38E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,55E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;15:05:52;18:58:11;Físico;9,55E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,48E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;12:21:29;18:58:20;Físico;9,48E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
1,00E+17;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;21/11/2013;11:58:03;18:59:28;Físico;1,00E+17;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,06E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;10/09/2013;10:26:40;19:04:21;Físico;7,06E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,48E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/09/2013;09:21:47;19:05:33;Físico;7,48E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
5,60E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;25/07/2013;09:13:25;19:05:38;Físico;5,60E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
5,30E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/07/2013;09:51:21;19:37:32;Físico;5,30E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,05E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;10/09/2013;08:50:04;19:06:48;Físico;7,05E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,95E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;21/11/2013;07:36:37;19:07:09;Físico;9,95E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,53E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;19/09/2013;06:17:30;19:16:08;Físico;7,53E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,35E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;13/11/2013;15:03:54;19:40:41;Físico;9,35E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,47E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/09/2013;08:50:45;19:40:49;Físico;7,47E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
1,01E+17;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;22/11/2013;07:52:20;19:40:51;Físico;1,01E+17;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,64E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/11/2013;07:18:15;19:42:27;Físico;9,64E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,68E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/11/2013;09:13:53;19:47:42;Físico;9,68E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
1,02E+17;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;22/11/2013;13:33:08;19:47:48;Físico;1,02E+17;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,28E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;13/11/2013;10:03:05;19:49:32;Físico;9,28E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,77E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/11/2013;11:46:37;19:49:39;Físico;9,77E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
5,46E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;22/07/2013;10:50:47;19:52:11;Físico;5,46E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
6,89E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;06/09/2013;06:08:58;19:52:49;Físico;6,89E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
6,22E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;12/08/2013;10:50:20;19:53:29;Físico;6,22E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
1,02E+17;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;22/11/2013;12:20:00;19:56:04;Físico;1,02E+17;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,55E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;19/09/2013;07:24:24;19:56:52;Físico;7,55E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,21E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;13/09/2013;10:15:56;20:01:32;Físico;7,21E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,32E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;13/11/2013;13:41:51;20:01:02;Eletrônico;9,32E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;28/01/2025 00:00
9,30E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;13/11/2013;10:39:31;11:40:51;Eletrônico;9,30E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;02/03/2025 00:00
9,49E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;12:56:14;15:00:17;Eletrônico;9,49E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;02/03/2025 00:00
7,26E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;16/09/2013;10:11:20;17:40:15;Físico;7,26E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;08/10/2024 00:00
9,44E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;08:57:00;17:40:16;Físico;9,44E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;08/10/2024 00:00
5,43E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;22/07/2013;06:40:33;17:40:21;Físico;5,43E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;08/10/2024 00:00
1,01E+17;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;21/11/2013;14:38:45;17:40:23;Físico;1,01E+17;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;08/10/2024 00:00
7,20E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;13/09/2013;09:03:06;17:40:23;Físico;7,20E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;08/10/2024 00:00
7,10E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;12/09/2013;06:06:43;17:40:22;Físico;7,10E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;08/10/2024 00:00
7,72E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;20/09/2013;10:18:23;17:40:23;Físico;7,72E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;08/10/2024 00:00
9,54E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;14:20:56;17:40:25;Físico;9,54E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;08/10/2024 00:00
6,87E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;05/09/2013;08:09:00;17:40:25;Físico;6,87E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;08/10/2024 00:00
9,78E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/11/2013;12:16:10;17:40:25;Físico;9,78E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;08/10/2024 00:00
9,40E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;08:09:50;17:40:30;Físico;9,40E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;08/10/2024 00:00
5,80E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;01/08/2013;08:39:43;04:39:05;Físico;5,80E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;09/10/2024 00:00
6,98E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;09/09/2013;10:22:58;04:39:19;Físico;6,98E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;09/10/2024 00:00
9,81E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;19/11/2013;07:17:12;04:47:53;Físico;9,81E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;09/10/2024 00:00
6,84E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;05/09/2013;09:23:16;10:00:59;Físico;6,84E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;09/10/2024 00:00
7,66E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;20/09/2013;06:28:53;10:07:05;Físico;7,66E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;09/10/2024 00:00
9,77E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/11/2013;11:44:18;05:46:43;Físico;9,77E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
9,97E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;21/11/2013;09:02:02;05:46:47;Físico;9,97E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
7,42E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/09/2013;08:24:00;05:49:24;Físico;7,42E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
9,74E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/11/2013;11:28:51;05:49:35;Físico;9,74E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
7,44E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/09/2013;08:30:15;05:49:38;Físico;7,44E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
9,68E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/11/2013;09:38:19;05:59:44;Físico;9,68E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
1,01E+17;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;22/11/2013;07:48:14;11:40:42;Físico;1,01E+17;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
1,00E+17;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;21/11/2013;12:52:40;11:40:44;Físico;1,00E+17;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
6,95E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;06/09/2013;09:48:32;11:46:51;Físico;6,95E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
7,36E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;17/09/2013;10:32:01;11:46:53;Físico;7,36E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
5,82E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;01/08/2013;08:24:49;11:46:55;Físico;5,82E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
9,65E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/11/2013;08:27:10;11:47:09;Físico;9,65E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
9,46E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;11:29:59;11:56:18;Físico;9,46E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
6,00E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;06/08/2013;09:09:07;11:56:21;Físico;6,00E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
5,28E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/07/2013;08:12:15;12:20:40;Físico;5,28E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
9,29E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;13/11/2013;08:57:42;12:20:44;Físico;9,29E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
4,80E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;04/07/2013;09:32:36;12:20:45;Físico;4,80E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
9,90E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;20/11/2013;13:13:39;12:20:48;Físico;9,90E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
9,51E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;12:36:24;12:20:48;Físico;9,51E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
6,35E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;19/08/2013;08:41:57;12:56:00;Físico;6,35E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
7,69E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;20/09/2013;08:47:35;12:56:21;Físico;7,69E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
5,01E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;10/07/2013;09:49:06;13:00:43;Físico;5,01E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
9,72E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/11/2013;11:07:56;15:27:37;Físico;9,72E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
7,03E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;10/09/2013;05:57:03;15:28:10;Físico;7,03E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
7,72E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;20/09/2013;10:01:03;15:28:17;Físico;7,72E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
1,02E+17;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;22/11/2013;09:30:50;17:22:51;Físico;1,02E+17;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
6,01E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;06/08/2013;08:40:15;17:23:02;Físico;6,01E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
9,93E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;20/11/2013;14:11:44;17:23:03;Físico;9,93E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
